"ROK";"OBJECTID";"KOD_LOKALITA";"KOD_LOK";"NAZ_LOKAL";"PUVODNI_NAZEV";"PUVODNI_KOD";"MON_DRUH";"DATUM_MONIT";"MONITOROVATEL";"NOC_MONIT";"ABI_TEPLOTA";"ABI_VITR";"ABI_POCASI";"ABI_POZNAMKA";"STA_STAVVODAPERIODTUN";"STA_STAVVODALITORAL";"STA_PRUHLEDNOSTVODA";"STA_PRUHLEDNOSTVODAPOZN";"STA_ZABARVENIZAKAL";"STA_DUVODZABARVENIZAKAL";"STA_VEKSLOZENIRYBOBSADKA";"STA_POKRVEGETACE";"STA_POZNAMKA";"DALŠÍ_DRUHY2";"STA_DRUHRVEGRASA";"STA_DRUHRVEG1";"STA_DRUHRVEG2";"STA_DRUHVEGJINY";"VLV_VLIVY";"VLV_CINNOSTDOPAD";"VLV_POZNAMKA";"POP_VYSKYTDRUH";"POP_CELKPOCETVSEEXEMPLAR";"POP_CELKPOCETVSEEXEMPLARREL";"POP_CELKPOCETVSEADULT";"POP_CELKPOCETVSEADULTREL";"POP_POCETSAMEC";"POP_POCETSAMECREL";"POP_POCETSAMICE";"POP_POCETSAMICEREL";"POP_POCETPOHLNEURCENYADULT";"POP_POCETPOHLNEURCENYADULTREL";"POP_POCETMRTVYJEDINEC";"POP_POCETMRTVYJEDINECREL";"POP_CELKPOCETVSESUBADULT";"POP_CELKPOCETVSESUBADULTREL";"POP_POCETJUVENIL";"POP_POCETJUVENILREL";"POP_POCETLARVA";"POP_POCETLARVAREL";"POP_POCETMETAMORF";"POP_POCETMETAMORFREL";"POP_CELKPOCETVSESNUSKA";"POP_CELKPOCETVSESNUSKAREL";"POP_PLOCHASNUSKA";"POP_POZNAMKA";"CREATIONDATE";"CREATOR";"EDITDATE";"EDITOR";"STA_SLEDOVANIEVL";"STA_ZOOPLANKTON";"STA_KACHNALOV";"STA_ZASTINENI";"POP_VYSKYTDRUH.1";"POP_PLOCHASNUSKA_M2";"SITECODE";"EVL_SITECODE";"STA_STAVVODA";"STA_ZABARVENIZAKAL_POZN";"STA_KACHNAPRITOMNOST";"STA_KACHNA";"STA_MANIPULACE";"STA_ZASTINENIHLADINA";"STA_KONTAMINACE";"STA_PLISEN";"POP_DRUHANONE";"CREATION_DATE";"EDIT_DATE"
2019;"";"";"amp90";"Lesní rybník v Poøíèském lese";"";"";"Triturus cristatus";"20.06.2019 22:00";"Jan Matìjù";"ne";25;"slabı";"oblaèno";"po pøedchozích deštích";NA;80;100;"minimální odhad, hlubší místo nebylo navštíveno";"zelenı";"vegetaèní zákal";"lín l1 a mník M1- M2";70;"";NA;"";"ostøice, puškvorec obecnı, rdesty širokolisté, sítina rozkladitá, zblochany, zevar, abník jitrocelovı, skøípinec jezerní, šípatka støelolistá";"pøeslièka poøíèní";"leknín";"ne";"";"";"ano";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";3;"";NA;"";NA;"";"";"";NA;"pøi prolovování lit. porostù zaznamenány 3 larvy T. crist., 9 larev T. vulg. a 1 larva T. alp.";"05.08.2019 13:17";"jan.mateju";"05.08.2019 13:17";"jan.mateju";"";"";"";NA;"";NA;"";"amp90";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp90";"Lesní rybník v Poøíèském lese";"";"";"Triturus cristatus";"26.07.2019 22:00";"Jan Matìjù";"ne";30;"bezvìtøí";"jasno";"";NA;65;80;"odhad - hlubší místo nenavštíveno, zákal jen slabı";"zelenı";"vegetaèní zákal";"lín l1 a mník m1 a m2";80;"";NA;"";"ostøice, rdesty širokolisté, sítina rozkladitá, abník jitrocelovı, zevar, skøípinec jezerní";"bublinatka jiní, pøeslièka poøíèní";"leknín; místo velmi bohaté na vodní vegetaci";"ne";"";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"05.08.2019 13:21";"jan.mateju";"05.08.2019 13:21";"jan.mateju";"";"";"";NA;"";NA;"";"amp90";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp16";"Libickı luh";"";"";"Triturus cristatus";"13.06.2019 22:00";"Luboš Beran";"ne";25;"bezvìtøí";"jasno";"Sucho";NA;60;NA;"";"bez zákalu";"";"";NA;"Sucho, nicmene jeste distatek vody.";NA;"";"";"";"";"ano";"vysychání (mokøadního ekosystému), zarùstání bøehù náletovımi døevinami";"";"ano";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"øádovì niší desítky";NA;"";"";"";NA;"Desitky larev ve 2 tunich.";"18.06.2019 8:47";"lubos.beran";"18.06.2019 8:47";"lubos.beran";"";"";"";NA;"";NA;"";"amp16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp16";"Libickı luh";"";"";"Triturus cristatus";"17.04.2019 22:00";"Luboš Beran";"ne";18;"bezvìtøí";"jasno";"Sucho";NA;60;NA;"";"bez zákalu";"";"";NA;"Sucho, nicmene jeste distatek vody.";NA;"";"";"";"";"ano";"vysychání (mokøadního ekosystému)";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"Vyskyt prozatim nezjisten.";"18.04.2019 8:50";"lubos.beran";"18.04.2019 8:50";"lubos.beran";"";"";"";NA;"";NA;"";"amp16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"04.04.2018 22:00";"Petr Hesoun";"ne";15;"bezvìtøí";"jasno";NA;100;100;130;NA;"bez zákalu";NA;NA;30;"Rybníky a tùò";NA;NA;"okøehek menší, orobinec širokolistı, ostøice, rákos obecnı, rdesty širokolisté, sítina rozkladitá, abník jitrocelovı";"rdesno obojivelné";NA;"ano";"vysychání (mokøadního ekosystému)";NA;"ano";"2";NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10.10.2018 12:07";"petr.hesoun";"10.10.2018 12:07";"petr.hesoun";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"09.04.2018 22:00";"Petr Hesoun";"ne";16;"slabı";"polojasno";NA;100;100;140;NA;"bez zákalu";NA;NA;30;"Rybníky a tùò";NA;NA;"okøehek menší, orobinec širokolistı, ostøice, rákos obecnı, rdesty širokolisté, sítina rozkladitá, abník jitrocelovı";"rdesno obojivelné";NA;"ano";"vysychání (mokøadního ekosystému)";NA;"ano";"5";NA;NA;NA;"5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10.10.2018 12:17";"petr.hesoun";"10.10.2018 12:17";"petr.hesoun";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"22.04.2018 22:00";"Petr Hesoun";"ano";15;"bezvìtøí";"zataeno";NA;NA;NA;100;NA;NA;NA;NA;NA;"Rybníky a tùò";NA;NA;NA;NA;NA;"ano";"vysychání (mokøadního ekosystému)";NA;"ano";NA;NA;NA;NA;NA;"øádovì niší desítky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10.10.2018 12:26";"petr.hesoun";"10.10.2018 12:26";"petr.hesoun";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"22.05.2018 22:00";"Petr Hesoun";"ne";23;"bezvìtøí";"zataeno";NA;80;80;100;NA;"bez zákalu";NA;NA;30;"Rybníky a tùò";NA;NA;"okøehek menší, orobinec širokolistı, ostøice, rákos obecnı, rdesty širokolisté, sítina rozkladitá, abník jitrocelovı";"rdesno obojivelné";NA;"ano";"vysychání (mokøadního ekosystému)";NA;"ano";NA;NA;NA;NA;NA;"øádovì niší desítky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10.10.2018 12:39";"petr.hesoun";"10.10.2018 12:39";"petr.hesoun";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"11.06.2018 22:00";"Petr Hesoun";"ne";27;"slabı";"polojasno";NA;80;80;100;NA;"bez zákalu";NA;NA;30;"Rybníky a tùò";NA;NA;"okøehek menší, orobinec širokolistı, ostøice, rákos obecnı, rdesty širokolisté, sítina rozkladitá, abník jitrocelovı";"rdesno obojivelné";NA;"ano";"vysychání (mokøadního ekosystému)";NA;"ano";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10.10.2018 12:46";"petr.hesoun";"10.10.2018 12:46";"petr.hesoun";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"16.04.2019 10:00";"Jan Koláø";"ne";15;"slabı";"jasno";NA;100;100;100;"a na dno";"bez zákalu";NA;"bez ryb";40;NA;NA;NA;"orobinec širokolistı, ostøice, rákos obecnı";"rdesno obojivelné";NA;"ano";"vysychání (mokøadního ekosystému)";NA;"ano";NA;NA;NA;NA;"3";NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"21.08.2019 7:45";"jan.kolar1";"21.08.2019 7:45";"jan.kolar1";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"05.05.2019 10:00";"Jan Koláø";"ne";16;"slabı";"jasno";NA;100;100;100;"a na dno";"bez zákalu";NA;"bez ryb";40;NA;NA;NA;"orobinec širokolistı, ostøice, rákos obecnı";"rdesno obojivelné";NA;"ano";"vysychání (mokøadního ekosystému)";NA;"ano";NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"21.08.2019 7:45";"jan.kolar1";"21.08.2019 7:45";"jan.kolar1";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"24.05.2019 10:00";"Jan Koláø";"ne";18;"bezvìtøí";"zataeno";NA;100;70;80;NA;"bez zákalu";NA;"bez ryb";40;NA;NA;NA;"orobinec širokolistı, ostøice, rákos obecnı";"rdesno obojivelné";NA;"ano";"vysychání (mokøadního ekosystému)";NA;"ano";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"øádovì niší desítky";NA;NA;NA;NA;NA;NA;"21.08.2019 7:45";"jan.kolar1";"21.08.2019 7:45";"jan.kolar1";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"30.03.2017 22:00";"Jan Koláø";NA;NA;NA;NA;NA;NA;70;100;NA;"bez zákalu";NA;"L2";10;NA;NA;NA;NA;NA;NA;"ano";"hnojení,vysychání (mokøadního ekosystému)";NA;"ano";NA;NA;NA;NA;NA;"øádovì niší desítky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"31.10.2017 19:53";"petr.hesoun";"09.11.2017 19:16";"petr.hesoun";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"05.05.2017 22:00";"Jan Koláø";NA;NA;NA;NA;NA;NA;60;90;NA;"bez zákalu";NA;"L2";10;NA;NA;NA;NA;NA;NA;"ano";"hnojení,vysychání (mokøadního ekosystému)";NA;"ano";NA;NA;NA;NA;NA;"øádovì niší desítky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"31.10.2017 19:53";"petr.hesoun";"09.11.2017 19:16";"petr.hesoun";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp45";"Luí u Lovìtína";"";"";"Bombina bombina";"18.05.2017 22:00";"Jan Koláø";NA;NA;NA;NA;NA;NA;60;90;NA;"bez zákalu";NA;"L2";10;NA;NA;NA;NA;NA;NA;"ano";"hnojení,vysychání (mokøadního ekosystému)";NA;"ano";NA;NA;NA;NA;NA;"øádovì niší desítky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"31.10.2017 19:53";"petr.hesoun";"09.11.2017 19:16";"petr.hesoun";"";"";"";NA;"";NA;"";"amp45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp18";"Malı Bıkovickı rybník";"";"";"Bombina bombina";"06.05.2018 22:00";"Lubomír Hanel";"ne";17;"slabı";"polojasno";NA;NA;100;40;NA;"bez zákalu";NA;NA;10;NA;NA;NA;NA;NA;NA;"ne";NA;NA;"ano";NA;NA;NA;NA;NA;"do 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"01.01.2019 16:27";"lubomir_hanel_aopk";"01.01.2019 16:27";"lubomir_hanel_aopk";"";"";"";NA;"";NA;"";"amp18";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp18";"Malı Bıkovickı rybník";"";"";"Bombina bombina";"10.06.2018 22:00";"Lubomír Hanel";"ne";20;"bezvìtøí";"polojasno";NA;NA;100;40;NA;"bez zákalu";NA;NA;10;NA;NA;NA;NA;NA;NA;"ne";NA;NA;"ano";NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"02.01.2019 7:26";"lubomir_hanel_aopk";"02.01.2019 7:26";"lubomir_hanel_aopk";"";"";"";NA;"";NA;"";"amp18";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp110";"Manušické rybníky";"";"";"Bombina bombina";"10.04.2019 10:00";"Martin Waldhauser";"ne";13;"bezvìtøí";"jasno";NA;90;90;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ano";NA;NA;NA;"øádovì niší desítky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jen na rybniku Napajedlo a tune v bezejmenem rybniku";"11.09.2019 7:15";"martin.waldhauser";"17.01.2020 11:00";"martin.waldhauser";"";"";"";NA;"";NA;"";"amp110";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp110";"Manušické rybníky";"";"";"Bombina bombina";"23.05.2019 22:00";"Martin Waldhauser";"ne";18;"slabı";"polojasno";NA;100;100;80;"";"hnìdı";"zvíøené sedimenty";NA;NA;NA;NA;NA;NA;NA;NA;"ano";"chov ryb intensita";NA;"ano";NA;NA;NA;NA;NA;"do 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"23.05.2019 18:53";"martin.waldhauser";"17.01.2020 11:00";"martin.waldhauser";"";"";"";NA;"";NA;"";"amp110";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp110";"Manušické rybníky";"";"";"Bombina bombina";"03.06.2019 22:00";"Martin Waldhauser";"ano";20;"bezvìtøí";"jasno";NA;NA;NA;80;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ano";NA;NA;NA;NA;NA;"cca 100";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"na zaklade akustickych projevu";"03.06.2019 19:49";"martin.waldhauser";"17.01.2020 11:00";"martin.waldhauser";"";"";"";NA;"";NA;"";"amp110";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp110";"Manušické rybníky";"";"";"Bombina bombina";"24.05.2017 22:00";"Martin Waldhauser";NA;NA;NA;NA;NA;NA;95;80;NA;"bez zákalu";NA;NA;NA;NA;NA;NA;NA;NA;NA;"ne";NA;NA;"ano";NA;NA;NA;NA;NA;"øádovì stovky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22.11.2017 9:07";"martin.waldhauser";"22.11.2017 9:07";"martin.waldhauser";"";"";"";NA;"";NA;"";"amp110";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp110";"Manušické rybníky";"";"";"Bombina bombina";"29.05.2017 22:00";"Martin Waldhauser";NA;NA;NA;NA;NA;NA;95;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ne";NA;NA;"ano";NA;NA;NA;NA;NA;"øádovì stovky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22.11.2017 9:07";"martin.waldhauser";"22.11.2017 9:07";"martin.waldhauser";"";"";"";NA;"";NA;"";"amp110";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2017;"";"";"amp110";"Manušické rybníky";"";"";"Bombina bombina";"26.06.2017 22:00";"Martin Waldhauser";NA;NA;NA;NA;NA;NA;90;80;NA;"zelenı";"vegetaèní zákal";NA;NA;NA;NA;NA;NA;NA;NA;"ne";NA;NA;"ano";NA;NA;NA;NA;NA;"øádovì vyšší desítky";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22.11.2017 9:07";"martin.waldhauser";"22.11.2017 9:07";"martin.waldhauser";"";"";"";NA;"";NA;"";"amp110";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp183";"mašovice";"";"";"Triturus carnifex";"11.04.2018 22:00";"Zdenìk Maèat, Antonín Reiter";"ne";NA;"";"";"";80;NA;50;"";"hnìdı";"vegetaèní zákal";"";NA;"";NA;"";"";"";"";"ano";"vysychání (mokøadního ekosystému)";"";"";"1";"";1;"";"1";"";0;"";0;"";0;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"22.11.2018 12:06";"zdenek.macat";"22.11.2018 12:06";"zdenek.macat";"";"";"";NA;"";NA;"";"amp183";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp183";"Mašovice - lom";"";"";"Triturus carnifex";"31.03.2019 23:00";"Zdenìk Maèát";"ne";15;"slabı";"jasno";"";0;0;NA;"";"";"";"";NA;"";NA;"";"";"";"";"ano";"vysychání (mokøadního ekosystému)";"vyschlé";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"31.03.2019 18:30";"zdenek.macat";"31.03.2019 18:30";"zdenek.macat";"";"";"";NA;"";NA;"";"amp183";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp183";"Mašovice - lom (tùnì)";"";"";"Triturus carnifex";"11.05.2018 22:00";"Zdenìk Maèat, Antonín Reiter";"ne";15;"slabı";"polojasno";"";50;70;25;"az na dno";"bez zákalu";"";"";70;"";NA;"";"";"";"";"ano";"hromadìní organického materiálu (staøiny), vysychání (mokøadního ekosystému), vıvoj biocenózy, sukcese všeobecnì";"";"";"0";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"odchyt pomoci 5 pasti";"22.11.2018 10:04";"zdenek.macat";"22.11.2018 10:05";"zdenek.macat";"";"";"";NA;"";NA;"";"amp183";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp183";"Mašovice lom";"";"";"Triturus carnifex";"09.08.2019 10:00";"Lenka Jeøábková, Zdenìk Maèát";"ne";24;"slabı";"jasno";"";0;0;0;"";"";"";"";NA;"uplne suche";NA;"";"";"";"";"ano";"vysychání (mokøadního ekosystému), zarùstání bøehù náletovımi døevinami, vıvoj biocenózy, sukcese všeobecnì";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"uplne sucho";"08.08.2019 7:56";"lenka_jerabkova_aopk";"08.08.2019 15:27";"lenka_jerabkova_aopk";"";"";"";NA;"";NA;"";"amp183";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp183";"Mašovice lom";"";"";"Triturus carnifex";"04.06.2019 10:00";"Zdenìk Maèát";"ne";25;"bezvìtøí";"jasno";"";90;80;2;"";"hnìdı";"zvíøené sedimenty";"";50;"";NA;"";"";"";"";"ne";"";"";"ne";"";"";NA;"";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"chytaní síkou po dešti na plné vodì";"17.09.2019 18:55";"zdenek.macat";"17.09.2019 18:55";"zdenek.macat";"";"";"";NA;"";NA;"";"amp183";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp106";"Meandry Chøibské Kamenice";"";"";"Triturus cristatus";"18.08.2019 10:00";"Roman Vlèek";"ne";25;"bezvìtøí";"polojasno";"";95;95;15;"";"";"";"";NA;"Tùnì byly v nedávné minulosti odbahnìny ";NA;"";"";"";"";"ne";"";"";"ano";"";"";1;"";"1";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"30.10.2019 19:51";"roman.vlcek";"30.10.2019 19:51";"roman.vlcek";"";"";"";NA;"";NA;"";"amp106";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp107";"Meandry Chøibské Kamenice";"";"";"Triturus cristatus";"02.04.2018 22:00";"Roman Vlèek";"ne";12;"bezvìtøí";"polojasno";"";100;90;10;"";"bez zákalu";"";"";75;"Vodní plochy velmi zarùstají vodní vegetací. Bylo by do budoucna vhodné zváit managementovı zásah.";NA;"";"orobince";"";"";"ano";"zazemòování, zarùstání bøehù náletovımi døevinami";"";"";"0";"";0;"";"0";"";0;"";0;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"28.10.2018 12:39";"roman.vlcek";"28.10.2018 12:43";"roman.vlcek";"";"";"";NA;"";NA;"";"amp107";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp107";"Meandry Chøibské Kamenice";"";"";"Triturus cristatus";"04.05.2018 22:00";"Roman Vlèek";"ne";20;"bezvìtøí";"polojasno";"";100;90;10;"";"bez zákalu";"";"";75;"Vodní plochy velmi zarùstají vodní vegetací. Bylo by do budoucna vhodné zváit managementovı zásah.";NA;"";"orobince";"";"";"ano";"zazemòování, zarùstání bøehù náletovımi døevinami";"";"";"0";"";0;"";"0";"";0;"";0;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"28.10.2018 12:42";"roman.vlcek";"28.10.2018 12:42";"roman.vlcek";"";"";"";NA;"";NA;"";"amp107";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp107";"Meandry Chøibské Kamenice";"";"";"Triturus cristatus";"25.06.2018 22:00";"Roman Vlèek";"ne";28;"bezvìtøí";"jasno";"";90;85;10;"";"bez zákalu";"";"";75;"Vodní plochy velmi zarùstají vodní vegetací. Bylo by do budoucna vhodné zváit managementovı zásah.";NA;"";"orobince";"";"";"ano";"zazemòování, zarùstání bøehù náletovımi døevinami";"";"";"0";"";0;"";"0";"";0;"";0;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"28.10.2018 12:46";"roman.vlcek";"28.10.2018 12:46";"roman.vlcek";"";"";"";NA;"";NA;"";"amp107";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp106";"Meandry Chøibské Kamenice";"";"";"Triturus cristatus";"22.06.2018 22:00";"Roman Vlèek";"ne";17;"bezvìtøí";"polojasno";"";80;90;10;"";"";"";"";80;"Tùnì se znaènì zazemòují";NA;"";"orobince";"";"";"ano";"zazemòování";"";"";"";"ádné";0;"";"0";"";0;"";0;"";0;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"19.11.2018 20:37";"roman.vlcek";"19.11.2018 20:37";"roman.vlcek";"";"";"";NA;"";NA;"";"amp106";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp106";"Meandry Chøibské Kamenice";"";"";"Triturus cristatus";"29.04.2018 22:00";"Roman Vlèek";"ne";27;"bezvìtøí";"jasno";"";80;90;10;"";"";"";"";80;"Tùnì se znaènì zazemòují";NA;"";"orobince";"";"";"ano";"zazemòování";"";"";"";"ádné";0;"";"0";"";0;"";0;"";0;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"19.11.2018 20:40";"roman.vlcek";"19.11.2018 20:40";"roman.vlcek";"";"";"";NA;"";NA;"";"amp106";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;"";"";"amp106";"Meandry Chøibské Kamenice";"";"";"Triturus cristatus";"10.05.2018 22:00";"Roman Vlèek";"ne";25;"bezvìtøí";"polojasno";"";80;90;10;"";"";"";"";80;"Tùnì se znaènì zazemòují";NA;"";"orobince";"";"";"ano";"zazemòování";"";"";"";"ádné";0;"";"0";"";0;"";0;"";0;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"19.11.2018 20:42";"roman.vlcek";"19.11.2018 20:42";"roman.vlcek";"";"";"";NA;"";NA;"";"amp106";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp106";"Meandry Chøiské Kamenice";"";"";"Triturus cristatus";"07.06.2019 10:00";"Roman Vlèek";"ne";29;"bezvìtøí";"polojasno";"";80;80;20;"";"hnìdı";"";"";5;"Tunì - v nedávné minulosti odbahnìny.";NA;"";"";"";"";"ne";"";"";"ano";"";"";2;"";"1";"";1;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"29.10.2019 16:51";"roman.vlcek";"29.10.2019 16:51";"roman.vlcek";"";"";"";NA;"";NA;"";"amp106";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;"";"";"amp210";"Mikulovice - tùnì u lesa";"";"";"Triturus cristatus";"05.06.2019 22:00";"Lukáš Koneènı";"ne";28;"slabı";"jasno";"";90;90;25;"";"hnìdı";"zvíøené sedimenty";"";NA;"";NA;"";"";"";"";"ano";"regulování vodní hladiny, predace, zanášení bahnem";"";"ano";"";"";NA;"øádovì niší desítky";"";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";"";"";NA;"";"13.06.2019 18:33";"lukas.konecny";"13.06.2019 18:33";"lukas.konecny";"";"";"";NA;"";NA;"";"amp210";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
